iterations_s1_anneal,objective_s1_anneal,kl_s1_anneal,pp_s1_anneal,E_log_pxz_s1_anneal,ELBO_s1_anneal,kl_pct_obj_s1_anneal,objective_s1,kl_s1,pp_s1,E_log_pxz_s1,ELBO_s1,kl_pct_obj_s1,objective_s2,kl_s2,pp_s2,E_log_pxz_s2,ELBO_s2,kl_pct_obj_s2,objective_s3,kl_s3,pp_s3,E_log_pxz_s3,ELBO_s3,kl_pct_obj_s3,kl_s1_avg,kl_s1_anneal_avg,kl_s2_avg,kl_s3_avg,objective_s1_avg,objective_s1_anneal_avg,objective_s2_avg,objective_s3_avg,E_log_pxz_s1_avg,E_log_pxz_s1_anneal_avg,E_log_pxz_s2_avg,E_log_pxz_s3_avg,ELBO_s1_avg,ELBO_s1_anneal_avg,ELBO_s2_avg,ELBO_s3_avg,kl_pct_obj_s1_avg,kl_pct_obj_s1_anneal_avg,kl_pct_obj_s2_avg,kl_pct_obj_s3_avg
464000,-49.9922851562,7.24308105469,42.12062854584321,-42.749204101509996,-49.9922851562,0.1448839762387161,-52.2590771484,3.82815093994,49.906147605333565,-48.43092620846,-52.2590771484,0.07325332074022675,-85.693984375,23.687231445300004,609.0015140518519,-31.00337646485,-54.69060791015001,0.27641650248918076,-100.211582031,44.3713378906,1804.539580265893,-18.613414713466668,-62.98475260406667,0.4427765433028882,3.7652817687993343,7.202650248209664,23.28773201497,43.43512027994664,-52.0754233398433,-50.33484179687334,-86.0522936197867,-100.52353190103314,-48.310141571043964,-43.132191548663634,-31.38228080240835,-19.029470540362237,-52.0754233398433,-50.33484179687335,-54.67001281737836,-62.46459082030889,0.07243183817292298,0.14333532146942557,0.2712238208221755,0.43331632419238286
465000,-49.764013671899995,7.14949401855,40.723961784712046,-42.614519653349994,-49.764013671899995,0.14366795382879397,-51.3625634766,3.7780688476599997,45.873576320022536,-47.58449462894,-51.3625634766,0.07355685915834848,-84.70620117189999,23.3784716797,549.8176509185519,-30.663864746099996,-54.042336425799995,0.27599480741978377,-98.3868359375,43.5919140625,1523.2909548087334,-18.264973958333332,-61.85688802083334,0.4430665306707461,3.766154073080001,7.19787552897133,23.288781982419998,43.40689046223997,-52.10045540364663,-50.36479850260334,-86.11013085937002,-100.56975553384649,-48.33430133056664,-43.16692297363197,-31.410674438475017,-19.054288357202235,-52.10045540364663,-50.36479850260335,-54.69945642089502,-62.461178819442225,0.07241269284495383,0.14314953450952403,0.27104408579119416,0.43281416028948594
466000,-49.4242578125,7.343967285160001,37.71782449289535,-42.080290527340004,-49.4242578125,0.14859034025398396,-51.2879150391,3.7838360595699996,43.250786882767756,-47.50407897953,-51.2879150391,0.07377636733108264,-84.4159765625,24.154653320300003,492.8567795182923,-30.130661621100003,-54.2853149414,0.28613841009605984,-97.00046875,45.2410058594,1242.0636028066665,-17.253154296866665,-62.49416015626666,0.46639986839651226,3.7651606953943344,7.204524454752663,23.328918212886663,43.47257666015664,-52.055591308596625,-50.31559016927,-86.01288834635002,-100.35964941404649,-48.290430613202304,-43.1110657145173,-31.34198506673168,-18.962357584630016,-52.055591308596625,-50.31559016927001,-54.67090327961835,-62.43493424478667,0.07245670506909628,0.14342381092393805,0.27182226646139807,0.43439861215373987
467000,-49.7869287109,7.22889160156,39.421528747626965,-42.55803710934,-49.7869287109,0.14519657646560868,-51.8169970703,3.7608682251,45.79306338232314,-48.0561288452,-51.8169970703,0.07257981816270902,-85.265,23.676550293000002,540.5677230117493,-30.794224853499998,-54.4707751465,0.2776819362340937,-98.54875,44.275756835900005,1440.82404116324,-18.090997721366666,-62.366754557266674,0.4492777111419476,3.764075622559001,7.204414367675664,23.362119547523328,43.540502929686646,-52.06840527343996,-50.3058211263,-86.00400130208001,-100.31758040362982,-48.30432965088097,-43.1014067586243,-31.32094087727835,-18.92569249131446,-52.06840527343996,-50.30582112630001,-54.68306042480169,-62.46619542100111,0.07241752546451359,0.14344993601414552,0.27223929480615977,0.43526852723877935
468000,-50.0594726563,7.3236315918,43.29858189578926,-42.7358410645,-50.0594726563,0.14629861648928733,-51.534165039099996,3.8158215332,48.3818238628574,-47.718343505899995,-51.534165039099996,0.07404450096949976,-85.3351855469,24.2054125977,616.1089577706002,-30.564886474599994,-54.77029907229999,0.28365102205580567,-97.8284570312,44.705048828100004,1577.8653281772802,-17.707802734366666,-62.41285156246667,0.4569738722736107,3.7670988769533342,7.20784112548833,23.403192464189996,43.57226171874997,-52.00205126953662,-50.26150716145666,-85.91151920572669,-100.05863704423649,-48.23495239258331,-43.0536660359683,-31.25416337076835,-18.828791775162237,-52.00205126953662,-50.26150716145667,-54.65735583495835,-62.401053493912215,0.07256580076309765,0.14364277593054667,0.27300317888710574,0.4366898695395594
469000,-47.9471875,7.3012689209,36.04746162383268,-40.6459185791,-47.9471875,0.15227731388624202,-50.152114257799994,3.77224731445,42.50793590310196,-46.379866943349995,-50.152114257799994,0.07521611741150702,-81.5611181641,24.0978515625,444.9791941192713,-28.7316333008,-52.829484863299996,0.2954575918639984,-96.087421875,44.9406738281,1318.310548613826,-17.048916015633335,-61.98958984373334,0.46770610503592513,3.7691408894856675,7.205110310872331,23.410504882809995,43.56378483072664,-51.87210107422329,-50.12206477864333,-85.63050406901002,-99.72204003903649,-48.10296018473764,-42.91695446777097,-31.109999593100017,-18.719418402770017,-51.87210107422329,-50.122064778643335,-54.520504475910016,-62.283203233496664,0.07278441734242731,0.14399771423803878,0.27400705593822566,0.4380926205918613
470000,-47.96541992189999,7.204339599610001,39.580229898549774,-40.76108032228999,-47.96541992189999,0.1501986141545412,-49.1429296875,3.7051849365199994,43.32065652518393,-45.43774475098,-49.1429296875,0.07539609380395672,-81.7081005859,23.9207714844,526.3459172207748,-28.89366455075,-52.814436035149996,0.29275887351281665,-94.8384570313,44.4006005859,1440.7049323565634,-16.81261881513333,-61.21321940103333,0.4681708452009743,3.765420410156001,7.200563232421664,23.42017480468666,43.557556966143316,-51.88413525390995,-50.14080078125,-85.68606673177003,-99.78743098955982,-48.11871484375398,-42.9402375488283,-31.132945963541683,-18.743291341138903,-51.88413525390995,-50.14080078125001,-54.553120768228354,-62.300848307282216,0.0726895500030547,0.14384242560012306,0.27392464164438585,0.43769594424734354
471000,-49.08407226560001,7.26750610352,39.955206861244854,-41.81656616208001,-49.08407226560001,0.14806241145181726,-50.6438037109,3.7902627563499998,44.92273123375914,-46.85354095455,-50.6438037109,0.07484158926897953,-83.3745605469,24.037363281199998,525.3444463540361,-29.66859863285,-53.70596191404999,0.28830572687310846,-97.12850585940001,45.1112255859,1476.4685552795368,-17.339093424500003,-62.45031901040001,0.46444887818208086,3.767858388264668,7.199953450520664,23.44133186848666,43.59652880858998,-51.88516927083663,-50.13561653645666,-85.66947851562668,-99.75313248695647,-48.11731088257197,-42.935663085935964,-31.11407332357002,-18.718867892788904,-51.88516927083663,-50.13561653645667,-54.55540519205669,-62.31539670137889,0.07273619020912817,0.14384563053854477,0.2742339162233067,0.4382552674305203
472000,-52.9241015625,7.2071716308600005,42.49955296420511,-45.716929931639996,-52.9241015625,0.1361793855366404,-55.1846337891,3.85395263672,49.881221955889536,-51.330681152379995,-55.1846337891,0.06983742342929579,-89.9910742188,23.864921875,587.3160997160251,-33.06307617189999,-56.927998046899994,0.26519209912947556,-106.045683594,43.6049755859,1831.6599989561234,-20.813569336033332,-64.41854492193333,0.411190480442781,3.7707250061033344,7.203023803710663,23.46487776692333,43.59005468749665,-52.15821972656662,-50.38942317708333,-86.10974446615,-100.32519042967313,-48.38749472046331,-43.18639937337263,-31.322433349613352,-18.911711914058902,-52.15821972656662,-50.38942317708334,-54.78731111653669,-62.50176660155556,0.07239140521899977,0.14315057542814597,0.2730199881795838,0.43553600355727146
473000,-53.455756835900004,7.441087036130001,41.693236768257655,-46.014669799770004,-53.455756835900004,0.1392008546239998,-55.2127587891,3.84847412109,47.13184906310772,-51.36428466801,-55.2127587891,0.06970262318878655,-91.280234375,24.702246093699998,583.9817952583312,-33.288994140650004,-57.99124023435,0.27061988022749306,-106.107011719,45.92946289060001,1643.423354310805,-20.059182942799996,-65.9886458334,0.43285982845538634,3.7781056620276683,7.217642150878663,23.516714274083327,43.68881054686998,-52.25978401693329,-50.510762369789994,-86.30237923177334,-100.59105371093314,-48.48167835490564,-43.2931202189113,-31.392832478845023,-18.967414388021123,-52.25978401693329,-50.51076236979,-54.90954675292836,-62.656224934891114,0.07239718215119884,0.14310496375187828,0.27301654623876637,0.43536963761685177
474000,-47.1556445312,7.0904864502,40.094701375721996,-40.06515808099999,-47.1556445312,0.15036347229881802,-48.9458300781,3.8313470459,46.125969972795474,-45.1144830322,-48.9458300781,0.07827729225935168,-79.2401025391,23.1861328125,494.1048554046217,-28.026984863299997,-51.21311767579999,0.2926060425156455,-90.420625,42.35609375,1185.5183934575516,-16.02151041666667,-58.37760416666667,0.46843398560892496,3.7787319335933347,7.2163642171223294,23.512097656243327,43.66426367186998,-52.06874788411996,-50.317132812496666,-85.89443147786668,-100.02650032549981,-48.29001595052664,-43.1007685953743,-31.191166910811685,-18.78741221787668,-52.06874788411996,-50.31713281249667,-54.70326456705503,-62.45167588974667,0.0726821298852312,0.14363053960728578,0.27427095373214955,0.43760431827234325
475000,-53.5233789063,7.2707220459,47.34876903153443,-46.2526568604,-53.5233789063,0.13584198521226387,-55.7738525391,3.7709661865199995,55.68646504080197,-52.00288635258,-55.7738525391,0.0676117215298402,-91.8636523438,23.7176025391,750.5481246903751,-34.07302490235,-57.79062744145,0.2581826645683191,-107.94282226600001,43.437236328100006,2391.4684392733907,-21.501861979300003,-64.9390983074,0.40240967779273945,3.7740893758133347,7.217401306152329,23.53918945311999,43.69601611327665,-52.177325195319966,-50.41173079427001,-86.09871793620333,-100.30808593749313,-48.40323581950664,-43.19432948811763,-31.279764241541685,-18.870689941405566,-52.177325195319966,-50.41173079427001,-54.818953694661694,-62.56670605468222,0.07245394161806269,0.14339746895151897,0.2739717596137494,0.43678457732205095
476000,-51.2712109375,7.46095092773,42.54818635466165,-43.810260009770005,-51.2712109375,0.1455193039389094,-52.632470703100005,3.74958862305,47.00327666316543,-48.88288208005,-52.632470703100005,0.07124097677651209,-87.408046875,24.7792626953,598.3352394015733,-31.314392089849996,-56.093654785149994,0.28348949074146673,-101.786972656,46.1495068359,1713.0165629428998,-18.545821940033335,-64.69532877593333,0.4533930583815201,3.7719598693843346,7.22874550374333,23.59823600259999,43.80986946613998,-52.20641666667329,-50.46936621093667,-86.16323063151667,-100.3642513020598,-48.434456797288966,-43.2406207071933,-31.28249731445835,-18.851460611973344,-52.20641666667329,-50.46936621093667,-54.88073331705836,-62.66133007811334,0.07237275859135169,0.14345715816502105,0.2744486123929973,0.4376675602404708
477000,-52.5168066406,7.37443847656,47.741146829970205,-45.14236816404,-52.5168066406,0.14042054245657284,-54.5940234375,3.79641235352,55.62867566253529,-50.79761108398,-54.5940234375,0.06953897358135155,-89.6763476563,24.661035156300002,735.9261324580413,-32.50765625,-57.1686914063,0.2750004410395666,-103.989355469,45.6720703125,2110.5816289453282,-19.439095052166667,-65.11116536466666,0.43919947485505073,3.7735378519690013,7.231444559732663,23.626453776039988,43.836156249993316,-52.274221842453294,-50.52370540364334,-86.26263655599668,-100.50526627602648,-48.5006839904843,-43.29226084391063,-31.31809138997835,-18.88970334201112,-52.274221842453294,-50.52370540364334,-54.94454516601836,-62.72585959200445,0.07231307199296101,0.14336025092545915,0.27445877571040195,0.4373102295519186
478000,-50.068481445299994,7.2873260498,39.38570345591843,-42.781155395499994,-50.068481445299994,0.14554717537741646,-52.1492578125,3.89164489746,45.88161090766463,-48.25761291504,-52.1492578125,0.07462512527891023,-86.65592773440001,24.237397460900002,576.9380971842712,-31.209265136750005,-55.446662597650004,0.2796969358540307,-98.7853710938,44.767578125,1404.7895445220945,-18.0059309896,-62.7735091146,0.4531802394353684,3.776910491943001,7.239935913085329,23.68088753254999,43.933090494783315,-52.1855219726633,-50.41982210286334,-86.10773746745667,-100.18003385415315,-48.4086114807203,-43.17988618977797,-31.21342496745335,-18.74898111979001,-52.1855219726633,-50.41982210286334,-54.89431250000336,-62.68207161457334,0.07249537143799553,0.143804197207699,0.27552948164113367,0.4395611773679105
479000,-50.5489648437,7.22295776367,43.85002247649503,-43.326007080029996,-50.5489648437,0.14289032002937663,-52.4099511719,3.7728631591800004,50.3987528739937,-48.63708801272,-52.4099511719,0.071987534329222,-86.2689648437,24.1931298828,634.2404782607844,-31.03791748045,-55.23104736325,0.2804383931884719,-100.65315429700001,45.098984375,1859.9107688837746,-18.51805664066667,-63.61704101566667,0.4480632990589167,3.778882395426001,7.240015177408329,23.712343180336653,43.98723356118999,-52.14068733724663,-50.37379085286001,-86.02199039714334,-100.07979785155315,-48.36180494182064,-43.13377567545163,-31.15482360840335,-18.69752143012112,-52.14068733724663,-50.37379085286001,-54.86716678874002,-62.68475499131112,0.07259209619446043,0.1439323831673655,0.27615421777546056,0.440516752483222
480000,-48.704052734399994,7.1881591796899995,35.72753356414919,-41.51589355471,-48.704052734399994,0.1475885224354842,-50.7534765625,3.7361590576199997,41.5290543263405,-47.01731750488,-50.7534765625,0.0736138548660629,-82.92327148439999,24.3208935547,440.69187009206223,-29.301188964849995,-53.62208251954999,0.29329394655245106,-95.53728515620001,44.7709960938,1112.6334479689435,-16.922096354133338,-61.69309244793334,0.4686232816915515,3.7759513956703343,7.2361099446609956,23.747078531899987,44.02351123046332,-52.08017903646664,-50.29401236978668,-85.88761507162334,-99.87673209632649,-48.304227640796306,-43.057902425125626,-31.070268269861682,-18.61774028862112,-52.08017903646664,-50.29401236978668,-54.81734680176169,-62.64125151908445,0.07262107253921993,0.14408638620037084,0.2770069257371789,0.4418100710876801
481000,-49.6166015625,7.26495483398,42.11545362212822,-42.35164672852,-49.6166015625,0.14642185488719203,-51.206669921899994,3.74132385254,47.478842970539745,-47.465346069359995,-51.206669921899994,0.07306321341040606,-84.6944238281,24.1679394531,592.768483530066,-30.263242187499998,-54.4311816406,0.285354553000472,-97.468359375,44.1866601562,1552.7523546984294,-17.76056640626667,-61.94722656246667,0.4533436331496679,3.7750765787760012,7.2329018758133286,23.759992757159985,44.00660807290999,-51.992792317716635,-50.20825960286001,-85.72898681641335,-99.59302571612649,-48.21771573894065,-42.975357727046635,-30.984497029626677,-18.52880588107223,-51.992792317716635,-50.20825960286001,-54.744489786786694,-62.53541395398223,0.0727234339458746,0.14426550397016188,0.2776573158140677,0.4428641737213582
482000,-51.4647460938,7.132340087889999,44.995570886804494,-44.33240600591,-51.4647460938,0.13858690908317214,-53.17196289060001,3.7911529541,51.05163093568922,-49.38080993650001,-53.17196289060001,0.07129984954477236,-87.5992480469,23.890947265599998,651.4719381727374,-31.854150390650002,-55.745097656249996,0.2727300496096606,-103.34817382799999,43.6082226562,2088.2792852188118,-19.913317057266664,-63.521539713466666,0.4219544578385698,3.7746807657876675,7.232254821776995,23.78195060220998,44.04253922525332,-52.06397819010997,-50.27645361327667,-85.82693180339335,-99.74269661455983,-48.289297424322314,-43.04419879149964,-31.022490600591677,-18.5667191297689,-52.06397819010997,-50.27645361327667,-54.80444120280169,-62.60925835502223,0.0726162289626959,0.1440611723098046,0.27760115415979963,0.44258879754997044
483000,-47.426162109399996,7.234468994139999,39.50576754894193,-40.191693115259994,-47.426162109399996,0.15254173376820865,-48.990205078100004,3.6949951171900004,44.598058029283344,-45.29520996091,-48.990205078100004,0.07542314042775393,-79.9468310547,23.9120947266,491.48369443458915,-28.017368164049998,-51.92946289065,0.29909996945644074,-92.0875585938,43.960292968699996,1259.62638183894,-16.042421875033334,-60.00271484373333,0.4773749422830254,3.774466847737668,7.232244527180662,23.806467773436648,44.066203776033326,-51.884848632816635,-50.09706347656,-85.47875455730001,-99.28774837238649,-48.11038178507898,-42.86481894937931,-30.836143391931678,-18.407181532117786,-51.884848632816635,-50.09706347656,-54.64261116536836,-62.47338530815112,0.0728608131222947,0.14457916687845654,0.2790244744052252,0.4448665972424463
484000,-50.1636572266,7.188662719730001,38.561341270254935,-42.974994506870004,-50.16365722660001,0.14330419903910252,-51.6265771484,3.80091491699,42.89522963293097,-47.82566223141,-51.6265771484,0.07362322135097808,-85.7509179688,23.7496508789,514.5234879971675,-31.00063354495,-54.75028442385,0.2769608937310873,-101.412509766,43.4040869141,1609.2282477927974,-19.336140950633332,-62.74022786473333,0.4279953924249673,3.7772542826333346,7.236719706217328,23.835389729816647,44.10899658202332,-51.92691585286663,-50.13576806640333,-85.59506119792668,-99.45296614583648,-48.14966157023331,-42.89904836018597,-30.87983573405501,-18.44798985460445,-51.92691585286663,-50.13576806640333,-54.71522546387168,-62.55698643662778,0.07285466416846025,0.14455730369223227,0.2789844748184816,0.444577142500622
485000,-54.4960546875,7.295234375,43.382179684318345,-47.2008203125,-54.4960546875,0.13386720225589724,-55.997685546899994,3.86477020264,48.1312616004155,-52.13291534425999,-55.997685546899994,0.06901660604174652,-93.285546875,24.395605468699998,634.9296076835852,-34.44497070315,-58.840576171849996,0.261515382456721,-109.020009766,44.43015625,1885.6495999456693,-21.529951172,-65.96010742200001,0.4075412976513639,3.7817638956706676,7.244306864420328,23.886886962886646,44.195526367179994,-52.2053627929733,-50.41014550780999,-86.08578027344669,-100.08106282553649,-48.42359889730265,-43.16583864338964,-31.099446655280012,-18.628512152785564,-52.2053627929733,-50.41014550780999,-54.98633361816668,-62.82403851996556,0.0725459628815158,0.14392738579733003,0.27800650299328544,0.44269811186953195
486000,-50.802192382799994,7.37449401855,42.60656289851122,-43.42769836424999,-50.802192382799994,0.1451609403582899,-52.396596679700004,3.8027413940400003,47.93104511670729,-48.593855285660005,-52.396596679700004,0.07257611438556076,-86.5989257813,24.32984375,599.3134617475409,-31.13454101565,-55.464384765649996,0.2809485629353354,-101.22541015600001,44.5679296875,1765.2142286013998,-18.885826822833337,-63.453756510333335,0.4402840118782002,3.784669901530001,7.251366516112995,23.919873535153314,44.22471565754333,-52.225595052086625,-50.44437972005,-86.13179947917668,-100.0913658854365,-48.440925150556644,-43.19301320393698,-31.10596297201168,-18.62221674263112,-52.225595052086625,-50.44437972005,-55.02583650716502,-62.846932400174445,0.07257372185832266,0.14396937824896397,0.2782418694682446,0.44294240355809944
487000,-47.639667968699996,7.54943359375,42.382251880669926,-40.09023437494999,-47.639667968699996,0.1584694838492597,-49.2484033203,3.91132080078,48.09856416488453,-45.33708251952,-49.2484033203,0.07942025603026542,-80.4537255859,24.9962353516,559.7362204815577,-27.72874511715,-52.724980468750005,0.31069083711868206,-91.5129003906,46.3379345703,1335.738380109831,-15.058321940099999,-61.3962565104,0.5063541246372706,3.7914581400553344,7.2619585164386615,23.97132128905998,44.32069238280333,-52.072742187503295,-50.29748632812,-85.83050667318668,-99.6547910156565,-48.28128404744798,-43.035527811681305,-30.92959269206335,-18.444699544284454,-52.072742187503295,-50.29748632812,-54.90091398112336,-62.765391927087784,0.07292531854336227,0.1446201451598342,0.27986275001341504,0.44597306761834504
488000,-50.1808203125,7.3263378906300005,42.008152661245525,-42.85448242187,-50.1808203125,0.1459987669592762,-51.9177539062,3.81221710205,47.81045019010623,-48.10553680415,-51.9177539062,0.07342800516635498,-84.9399804687,24.6210717773,559.4758746584208,-30.1594543457,-54.780526123,0.28986434469893424,-96.1920898437,45.4587158203,1293.550907276652,-16.911124674466667,-62.36984049476666,0.4725826821536435,3.7939969889323346,7.263263163248661,24.008920817053312,44.37232861327333,-52.074891276043296,-50.30747965494333,-85.80940152995667,-99.51252408857984,-48.28089428711098,-43.04421649169464,-30.900240356451683,-18.380065158435567,-52.074891276043296,-50.30747965494333,-54.90916117350503,-62.752393771708896,0.07297123744251742,0.144617050464047,0.28037362479467925,0.4471563146907965
489000,-50.570786132799995,6.956383056639999,41.94240890950033,-43.614403076159995,-50.570786132799995,0.13755734463712674,-52.1203955078,3.8045010375999997,47.030038614425926,-48.3158944702,-52.1203955078,0.07299447750795833,-86.6716015625,23.4990722656,603.965407362654,-31.58626464845,-55.08533691405,0.2711277032149281,-101.3609375,42.9029101563,1787.9092144612234,-19.486009114566667,-62.388919270866666,0.4232686793795687,3.795360544840668,7.251307515462328,23.998276204423313,44.329350748690004,-52.16145670572996,-50.39164729817333,-85.96747314454002,-99.74163020836984,-48.36609616088931,-43.140339782710974,-30.98459847005835,-18.470759819893342,-52.16145670572996,-50.39164729817333,-54.98287467448169,-62.80011056858334,0.0728711789017414,0.1441272356116388,0.2797205970446487,0.44567515651358536
490000,-49.7210742187,7.274328613280001,40.31542470145142,-42.44674560542,-49.7210742187,0.14630272429922964,-51.249013671899995,3.83183898926,45.165593399064896,-47.417174682639995,-51.249013671899995,0.07476902899618164,-83.039140625,24.593500976599998,480.06129857613166,-29.222819824200002,-53.8163208008,0.2961675758141915,-95.13436523440001,45.94668945310001,1179.9024048361196,-16.3958919271,-62.3425813802,0.4829662692329182,3.796496348063335,7.248831522623661,24.021784505206647,44.38346321613667,-52.04022200520996,-50.27173372395334,-85.6869562174567,-99.35286816408318,-48.24372565714665,-43.02290220132964,-30.832585856125018,-18.323134982648902,-52.04022200520996,-50.27173372395334,-54.854370361331696,-62.706598198785564,0.07305702581894592,0.14440983349030562,0.2808860743700062,0.4479399290117033
491000,-49.68921875,7.34116455078,40.94813310543039,-42.34805419922,-49.68921875,0.1477415973818264,-51.2157275391,3.8160791015599997,45.89482885860279,-47.39964843754,-51.2157275391,0.07450990711098777,-83.4618359375,24.476848144499996,510.54318563218436,-29.4924938965,-53.969342041,0.2932699463121009,-96.36989257809999,44.8706445313,1339.2198922622674,-17.166416015599996,-62.037060546899994,0.4656085353102991,3.796560719808001,7.258179239908661,24.06447664387664,44.456207682283335,-52.10697412109663,-50.34667220051667,-85.78015966797669,-99.47360156251985,-48.31041340128865,-43.08849296060797,-30.85784151205002,-18.339131293412233,-52.10697412109663,-50.346672200516664,-54.922318155926696,-62.795338975695564,0.0729572695382224,0.14437349760771742,0.28107646956358817,0.4481181537155337
492000,-50.5231835937,7.26116943359,43.519219070464366,-43.26201416011,-50.5231835937,0.1437195544125496,-51.8842773438,3.8139855956999997,48.17560038968778,-48.070291748100004,-51.8842773438,0.07350946743321575,-85.5598339844,24.940122070300003,595.7557502573908,-30.309855957049997,-55.24997802735,0.2914933434168105,-100.067431641,46.1961328125,1760.3991738111365,-17.957099609500002,-64.153232422,0.4616500299341384,3.797269236246668,7.264992553710661,24.137838297523313,44.61403710936667,-51.967030436203295,-50.21713509114,-85.48150113933336,-99.14585058598651,-48.169761199956646,-42.95214253742931,-30.67183142090502,-18.177271158873346,-51.967030436203295,-50.217135091139994,-54.80966971842836,-62.79130826824,0.0731533322129204,0.1448408870228008,0.28277366933948783,0.4509310362004338
493000,-46.2384960938,7.28888244629,38.620101435419286,-38.949613647510006,-46.23849609380001,0.15763666775631457,-48.2692626953,3.8118646240199996,45.3424819871733,-44.457398071280004,-48.2692626953,0.07897084834467882,-77.0896630859,24.498347168000002,442.1444997496102,-26.29565795895,-50.79400512695,0.31779030011717413,-88.96208984370001,44.664423828100006,1129.8020236742489,-14.76588867186667,-59.430312499966675,0.5020613151801198,3.7994518127440013,7.269777811685994,24.163073567706647,44.63197558592667,-51.83834505208663,-50.09082324218333,-85.21531412761335,-98.84868294275653,-48.03889323934265,-42.821045430497314,-30.526120279953354,-18.072235785610015,-51.83834505208663,-50.090823242183326,-54.68919384766002,-62.70421137153667,0.07339014426121686,0.14533454477886387,0.2840646075414768,0.45263863503268936
494000,-49.111025390600005,7.30704833984,40.65388215924456,-41.803977050760004,-49.111025390600005,0.14878631186630834,-51.027143554700004,3.9214190673800005,46.97673479961773,-47.10572448732,-51.027143554700004,0.07684966851370631,-81.9836132813,24.269309082,485.4656379388877,-28.857152099649998,-53.12646118165,0.2960263412485589,-95.2777832031,44.268666992200004,1323.5378424490848,-17.003038736966666,-61.27170572916667,0.4646273822076043,3.8025607503253345,7.271910054524327,24.182476155596646,44.62855322264667,-51.7972805989633,-50.06144791666333,-85.09163509115668,-98.68422298182652,-47.99471984863798,-42.789537862138985,-30.454579467780018,-18.01855658639335,-51.7972805989633,-50.06144791666332,-54.63705562337669,-62.64710980904,0.07351002252033285,0.14546462263311696,0.2847182688334561,0.45336699632951327
495000,-52.8596923828,7.42674316406,40.46200901962421,-45.43294921874,-52.8596923828,0.1404991748774646,-54.8328271484,3.80780944824,46.455265852904816,-51.02501770016,-54.8328271484,0.06944397446322646,-89.7259960937,24.465449218699998,534.3942076854098,-32.6302734375,-57.095722656199996,0.272668460466585,-104.929326172,45.1716796875,1549.0856041629895,-19.919215494833335,-65.09089518233334,0.43049623337382964,3.803552103678001,7.2811516927079944,24.218708740229978,44.68121207681334,-51.912956054689964,-50.16463720702666,-85.25896158855001,-98.90230598964318,-48.10940395101198,-42.88348551431865,-30.52012642416002,-18.073697970943346,-51.912956054689964,-50.16463720702665,-54.738835164390025,-62.75491004775667,0.07337292636382878,0.14535899666807264,0.28460739060168283,0.4529479864196161
496000,-51.68239257810001,7.308748779299999,40.48176390925501,-44.37364379880001,-51.68239257810001,0.14141661046855292,-53.8809375,3.83371154785,47.38397555650867,-50.04722595215,-53.8809375,0.07115153755166194,-88.07006835940001,24.522380371100002,548.115144173667,-31.773843994150006,-56.29622436525001,0.2784417092879734,-100.771044922,44.7195556641,1360.9955179022704,-18.683829752633333,-63.40338541673333,0.44377386082196885,3.8052146199540013,7.279977742512661,24.230966308589977,44.663830403636666,-51.99939013671997,-50.23990836587999,-85.38076464844669,-99.02799186204318,-48.19417551676598,-42.95993062336732,-30.57489916992835,-18.121387152802235,-51.99939013671997,-50.239908365879984,-54.80586547851836,-62.78521755643889,0.07328543203784808,0.14511987234189158,0.28435083390807997,0.4521937861671313
497000,-48.7813525391,7.430230712889999,40.0994364529204,-41.35112182621,-48.7813525391,0.1523170294824114,-50.271328125,3.85558227539,44.885333592733396,-46.41574584961,-50.271328125,0.07669545283950066,-81.2204101562,25.216237793,466.8823024273343,-28.0020861816,-53.2183239746,0.31046676253548944,-93.77724609370001,46.150161132799994,1207.4583338836405,-15.875694986966673,-62.025856119766665,0.49212536148361447,3.808371754963668,7.28668904622366,24.282289225256644,44.726310546866664,-51.9478678385433,-50.20638916015333,-85.24594498698669,-98.86894173183319,-48.139496083579644,-42.91970011392966,-30.48182788086502,-18.047543728322236,-51.9478678385433,-50.20638916015332,-54.764117106121695,-62.77385427518889,0.07342261986040781,0.145357220775785,0.2854436614514598,0.4536220411785202
498000,-53.3912304688,7.341572265630001,41.94105806571621,-46.049658203170004,-53.3912304688,0.13750520827423454,-55.2498144531,3.8967782592800004,47.76662212038534,-51.35303619382,-55.2498144531,0.07053016010737674,-91.2695703125,24.6798754883,594.0442643680022,-33.2948474121,-57.974722900399996,0.2704063950755767,-106.546396484,44.88032226560001,1730.23229080728,-20.555358072799997,-65.4356803384,0.4212279696605193,3.8110703124996683,7.287287068684661,24.29810465494331,44.73215299478333,-52.07172281900998,-50.31744775390333,-85.44375781250669,-99.15953971359319,-48.26065250651031,-43.03016068521866,-30.572826578781687,-18.142462239603347,-52.07172281900998,-50.31744775390332,-54.870931233725024,-62.87461523438667,0.07330547516500371,0.1450641071686166,0.2850021738854522,0.4524305110914171
